timestamp,joint_name,x_pixel,y_pixel,angle
1772576900.081474,Landmark_0,1258,619,
1772576900.081474,Landmark_1,1163,594,
1772576900.081474,Thumb MCP,1081,520,169.23
1772576900.081474,Thumb IP,1034,458,173.09
1772576900.081474,Landmark_4,999,398,
1772576900.081474,Landmark_5,1103,442,
1772576900.081474,Index PIP,1061,360,178.56
1772576900.081474,Index DIP,1036,308,176.94
1772576900.081474,Landmark_8,1016,260,
1772576900.081474,Landmark_9,1149,429,
1772576900.081474,Middle PIP,1125,360,144.72
1772576900.081474,Middle DIP,1111,350,137.34
1772576900.081474,Landmark_12,1103,351,
1772576900.081474,Landmark_13,1200,427,
1772576900.081474,Ring PIP,1184,396,28.19
1772576900.081474,Ring DIP,1183,460,177.53
1772576900.081474,Landmark_16,1180,511,
1772576900.081474,Landmark_17,1252,428,
1772576900.081474,Pinky PIP,1227,371,175.92
1772576900.081474,Pinky DIP,1207,333,179.37
1772576900.081474,Landmark_20,1187,296,
1772576900.163737,Landmark_0,1252,618,
1772576900.163737,Landmark_1,1154,588,
1772576900.163737,Thumb MCP,1072,523,168.60
1772576900.163737,Thumb IP,1023,465,168.94
1772576900.163737,Landmark_4,989,404,
1772576900.163737,Landmark_5,1094,446,
1772576900.163737,Index PIP,1044,360,177.30
1772576900.163737,Index DIP,1018,310,176.02
1772576900.163737,Landmark_8,998,264,
1772576900.163737,Landmark_9,1141,430,
1772576900.163737,Middle PIP,1104,357,174.92
1772576900.163737,Middle DIP,1082,302,173.66
1772576900.163737,Landmark_12,1069,255,
1772576900.163737,Landmark_13,1192,430,
1772576900.163737,Ring PIP,1163,402,46.87
1772576900.163737,Ring DIP,1162,468,178.03
1772576900.163737,Landmark_16,1163,520,
1772576900.163737,Landmark_17,1244,432,
1772576900.163737,Pinky PIP,1222,384,150.78
1772576900.163737,Pinky DIP,1196,365,175.67
1772576900.163737,Landmark_20,1167,347,
1772576900.237257,Landmark_0,1250,616,
1772576900.237257,Landmark_1,1156,586,
1772576900.237257,Thumb MCP,1075,517,170.23
1772576900.237257,Thumb IP,1025,457,172.98
1772576900.237257,Landmark_4,987,398,
1772576900.237257,Landmark_5,1097,443,
1772576900.237257,Index PIP,1046,356,175.30
1772576900.237257,Index DIP,1021,304,176.33
1772576900.237257,Landmark_8,1002,257,
1772576900.237257,Landmark_9,1142,426,
1772576900.237257,Middle PIP,1102,340,173.21
1772576900.237257,Middle DIP,1082,279,173.38
1772576900.237257,Landmark_12,1072,230,
1772576900.237257,Landmark_13,1192,426,
1772576900.237257,Ring PIP,1162,400,47.35
1772576900.237257,Ring DIP,1164,466,176.54
1772576900.237257,Landmark_16,1169,521,
1772576900.237257,Landmark_17,1244,430,
1772576900.237257,Pinky PIP,1223,378,128.25
1772576900.237257,Pinky DIP,1199,371,161.45
1772576900.237257,Landmark_20,1174,372,
1772576900.320545,Landmark_0,1259,608,
1772576900.320545,Landmark_1,1164,581,
1772576900.320545,Thumb MCP,1082,512,168.96
1772576900.320545,Thumb IP,1032,450,173.21
1772576900.320545,Landmark_4,995,391,
1772576900.320545,Landmark_5,1102,431,
1772576900.320545,Index PIP,1051,345,173.61
1772576900.320545,Index DIP,1028,294,176.85
1772576900.320545,Landmark_8,1011,250,
1772576900.320545,Landmark_9,1150,414,
1772576900.320545,Middle PIP,1112,325,172.21
1772576900.320545,Middle DIP,1095,263,174.13
1772576900.320545,Landmark_12,1087,215,
1772576900.320545,Landmark_13,1201,416,
1772576900.320545,Ring PIP,1171,390,49.09
1772576900.320545,Ring DIP,1171,459,176.88
1772576900.320545,Landmark_16,1174,514,
1772576900.320545,Landmark_17,1253,424,
1772576900.320545,Pinky PIP,1234,374,135.25
1772576900.320545,Pinky DIP,1212,364,162.14
1772576900.320545,Landmark_20,1186,361,
1772576900.397505,Landmark_0,1263,599,
1772576900.397505,Landmark_1,1170,573,
1772576900.397505,Thumb MCP,1090,503,168.62
1772576900.397505,Thumb IP,1041,439,179.43
1772576900.397505,Landmark_4,999,383,
1772576900.397505,Landmark_5,1107,424,
1772576900.397505,Index PIP,1058,340,175.84
1772576900.397505,Index DIP,1034,291,174.19
1772576900.397505,Landmark_8,1017,245,
1772576900.397505,Landmark_9,1154,406,
1772576900.397505,Middle PIP,1117,312,174.46
1772576900.397505,Middle DIP,1099,249,174.55
1772576900.397505,Landmark_12,1089,195,
1772576900.397505,Landmark_13,1205,406,
1772576900.397505,Ring PIP,1172,386,55.56
1772576900.397505,Ring DIP,1176,457,173.27
1772576900.397505,Landmark_16,1186,514,
1772576900.397505,Landmark_17,1255,410,
1772576900.397505,Pinky PIP,1220,367,72.83
1772576900.397505,Pinky DIP,1198,400,168.62
1772576900.397505,Landmark_20,1182,439,
1772576900.4797518,Landmark_0,1260,591,
1772576900.4797518,Landmark_1,1170,571,
1772576900.4797518,Thumb MCP,1092,499,168.49
1772576900.4797518,Thumb IP,1043,431,176.98
1772576900.4797518,Landmark_4,1002,380,
1772576900.4797518,Landmark_5,1106,405,
1772576900.4797518,Index PIP,1067,330,177.06
1772576900.4797518,Index DIP,1046,284,176.32
1772576900.4797518,Landmark_8,1030,242,
1772576900.4797518,Landmark_9,1157,388,
1772576900.4797518,Middle PIP,1128,285,179.61
1772576900.4797518,Middle DIP,1111,223,173.64
1772576900.4797518,Landmark_12,1102,166,
1772576900.4797518,Landmark_13,1213,395,
1772576900.4797518,Ring PIP,1192,335,24.84
1772576900.4797518,Ring DIP,1185,407,176.61
1772576900.4797518,Landmark_16,1183,460,
1772576900.4797518,Landmark_17,1269,416,
1772576900.4797518,Pinky PIP,1241,387,57.29
1772576900.4797518,Pinky DIP,1228,442,173.18
1772576900.4797518,Landmark_20,1223,486,
1772576900.562258,Landmark_0,1249,595,
1772576900.562258,Landmark_1,1163,569,
1772576900.562258,Thumb MCP,1090,491,172.83
1772576900.562258,Thumb IP,1040,422,175.14
1772576900.562258,Landmark_4,996,371,
1772576900.562258,Landmark_5,1112,400,
1772576900.562258,Index PIP,1084,319,178.11
1772576900.562258,Index DIP,1066,272,176.33
1772576900.562258,Landmark_8,1052,227,
1772576900.562258,Landmark_9,1162,388,
1772576900.562258,Middle PIP,1146,281,178.60
1772576900.562258,Middle DIP,1135,218,174.04
1772576900.562258,Landmark_12,1131,160,
1772576900.562258,Landmark_13,1216,398,
1772576900.562258,Ring PIP,1201,336,24.04
1772576900.562258,Ring DIP,1187,412,173.58
1772576900.562258,Landmark_16,1183,469,
1772576900.562258,Landmark_17,1268,421,
1772576900.562258,Pinky PIP,1237,402,73.24
1772576900.562258,Pinky DIP,1222,459,170.57
1772576900.562258,Landmark_20,1218,502,
1772576900.638015,Landmark_0,1241,596,
1772576900.638015,Landmark_1,1157,574,
1772576900.638015,Thumb MCP,1086,493,172.27
1772576900.638015,Thumb IP,1039,422,173.47
1772576900.638015,Landmark_4,997,372,
1772576900.638015,Landmark_5,1114,398,
1772576900.638015,Index PIP,1089,313,177.61
1772576900.638015,Index DIP,1072,263,175.84
1772576900.638015,Landmark_8,1060,217,
1772576900.638015,Landmark_9,1165,387,
1772576900.638015,Middle PIP,1152,279,179.85
1772576900.638015,Middle DIP,1144,214,173.97
1772576900.638015,Landmark_12,1143,156,
1772576900.638015,Landmark_13,1217,399,
1772576900.638015,Ring PIP,1203,342,26.00
1772576900.638015,Ring DIP,1187,416,172.90
1772576900.638015,Landmark_16,1182,472,
1772576900.638015,Landmark_17,1267,423,
1772576900.638015,Pinky PIP,1239,405,72.20
1772576900.638015,Pinky DIP,1223,465,171.55
1772576900.638015,Landmark_20,1218,509,
1772576900.7209759,Landmark_0,1243,596,
1772576900.7209759,Landmark_1,1158,577,
1772576900.7209759,Thumb MCP,1084,496,170.16
1772576900.7209759,Thumb IP,1038,424,173.78
1772576900.7209759,Landmark_4,997,373,
1772576900.7209759,Landmark_5,1115,396,
1772576900.7209759,Index PIP,1089,309,178.54
1772576900.7209759,Index DIP,1072,257,175.07
1772576900.7209759,Landmark_8,1061,210,
1772576900.7209759,Landmark_9,1168,385,
1772576900.7209759,Middle PIP,1154,279,179.52
1772576900.7209759,Middle DIP,1145,215,173.00
1772576900.7209759,Landmark_12,1144,158,
1772576900.7209759,Landmark_13,1221,396,
1772576900.7209759,Ring PIP,1207,342,28.39
1772576900.7209759,Ring DIP,1189,415,172.61
1772576900.7209759,Landmark_16,1183,468,
1772576900.7209759,Landmark_17,1271,419,
1772576900.7209759,Pinky PIP,1242,406,81.53
1772576900.7209759,Pinky DIP,1226,463,169.89
1772576900.7209759,Landmark_20,1222,504,
1772576900.800521,Landmark_0,1250,595,
1772576900.800521,Landmark_1,1160,574,
1772576900.800521,Thumb MCP,1082,502,169.58
1772576900.800521,Thumb IP,1031,434,174.88
1772576900.800521,Landmark_4,986,384,
1772576900.800521,Landmark_5,1119,392,
1772576900.800521,Index PIP,1089,306,177.87
1772576900.800521,Index DIP,1073,254,175.80
1772576900.800521,Landmark_8,1062,206,
1772576900.800521,Landmark_9,1174,383,
1772576900.800521,Middle PIP,1164,295,174.08
1772576900.800521,Middle DIP,1153,245,173.67
1772576900.800521,Landmark_12,1148,198,
1772576900.800521,Landmark_13,1228,395,
1772576900.800521,Ring PIP,1220,340,22.70
1772576900.800521,Ring DIP,1202,410,173.10
1772576900.800521,Landmark_16,1195,463,
1772576900.800521,Landmark_17,1281,420,
1772576900.800521,Pinky PIP,1255,403,74.30
1772576900.800521,Pinky DIP,1238,457,168.10
1772576900.800521,Landmark_20,1234,498,
1772576900.8827689,Landmark_0,1260,590,
1772576900.8827689,Landmark_1,1167,565,
1772576900.8827689,Thumb MCP,1092,502,170.10
1772576900.8827689,Thumb IP,1039,439,161.90
1772576900.8827689,Landmark_4,1016,382,
1772576900.8827689,Landmark_5,1128,390,
1772576900.8827689,Index PIP,1096,306,174.95
1772576900.8827689,Index DIP,1081,253,172.67
1772576900.8827689,Landmark_8,1074,206,
1772576900.8827689,Landmark_9,1180,381,
1772576900.8827689,Middle PIP,1173,300,167.70
1772576900.8827689,Middle DIP,1164,271,176.15
1772576900.8827689,Landmark_12,1159,250,
1772576900.8827689,Landmark_13,1234,390,
1772576900.8827689,Ring PIP,1228,316,15.95
1772576900.8827689,Ring DIP,1215,381,173.88
1772576900.8827689,Landmark_16,1210,436,
1772576900.8827689,Landmark_17,1290,413,
1772576900.8827689,Pinky PIP,1270,375,45.11
1772576900.8827689,Pinky DIP,1255,423,168.36
1772576900.8827689,Landmark_20,1251,463,
1772576900.968491,Landmark_0,1266,588,
1772576900.968491,Landmark_1,1186,559,
1772576900.968491,Thumb MCP,1133,497,132.59
1772576900.968491,Thumb IP,1140,439,150.85
1772576900.968491,Landmark_4,1164,406,
1772576900.968491,Landmark_5,1130,382,
1772576900.968491,Index PIP,1090,300,173.38
1772576900.968491,Index DIP,1071,246,175.55
1772576900.968491,Landmark_8,1059,201,
1772576900.968491,Landmark_9,1182,360,
1772576900.968491,Middle PIP,1158,276,172.33
1772576900.968491,Middle DIP,1150,221,173.03
1772576900.968491,Landmark_12,1149,177,
1772576900.968491,Landmark_13,1237,360,
1772576900.968491,Ring PIP,1231,278,174.51
1772576900.968491,Ring DIP,1232,234,178.70
1772576900.968491,Landmark_16,1232,199,
1772576900.968491,Landmark_17,1293,376,
1772576900.968491,Pinky PIP,1301,313,176.28
1772576900.968491,Pinky DIP,1307,282,178.14
1772576900.968491,Landmark_20,1311,257,
1772576901.042773,Landmark_0,1288,578,
1772576901.042773,Landmark_1,1217,545,
1772576901.042773,Thumb MCP,1174,473,116.85
1772576901.042773,Thumb IP,1217,405,140.45
1772576901.042773,Landmark_4,1275,386,
1772576901.042773,Landmark_5,1134,387,
1772576901.042773,Index PIP,1081,306,173.78
1772576901.042773,Index DIP,1053,251,176.98
1772576901.042773,Landmark_8,1033,206,
1772576901.042773,Landmark_9,1183,358,
1772576901.042773,Middle PIP,1146,264,174.70
1772576901.042773,Middle DIP,1128,202,177.31
1772576901.042773,Landmark_12,1116,152,
1772576901.042773,Landmark_13,1239,352,
1772576901.042773,Ring PIP,1217,262,179.24
1772576901.042773,Ring DIP,1202,204,177.51
1772576901.042773,Landmark_16,1192,157,
1772576901.042773,Landmark_17,1298,362,
1772576901.042773,Pinky PIP,1319,297,179.38
1772576901.042773,Pinky DIP,1333,252,176.03
1772576901.042773,Landmark_20,1347,216,
1772576901.121289,Landmark_0,1299,576,
1772576901.121289,Landmark_1,1232,542,
1772576901.121289,Thumb MCP,1192,470,121.75
1772576901.121289,Thumb IP,1230,402,134.19
1772576901.121289,Landmark_4,1286,387,
1772576901.121289,Landmark_5,1144,381,
1772576901.121289,Index PIP,1088,301,175.33
1772576901.121289,Index DIP,1057,248,178.29
1772576901.121289,Landmark_8,1033,204,
1772576901.121289,Landmark_9,1190,355,
1772576901.121289,Middle PIP,1146,265,176.57
1772576901.121289,Middle DIP,1121,205,178.34
1772576901.121289,Landmark_12,1103,158,
1772576901.121289,Landmark_13,1244,352,
1772576901.121289,Ring PIP,1212,273,179.56
1772576901.121289,Ring DIP,1191,220,178.90
1772576901.121289,Landmark_16,1173,177,
1772576901.121289,Landmark_17,1303,361,
1772576901.121289,Pinky PIP,1303,300,175.10
1772576901.121289,Pinky DIP,1300,265,175.10
1772576901.121289,Landmark_20,1300,235,
1772576901.202265,Landmark_0,1301,573,
1772576901.202265,Landmark_1,1233,538,
1772576901.202265,Thumb MCP,1190,468,117.47
1772576901.202265,Thumb IP,1229,403,139.40
1772576901.202265,Landmark_4,1286,384,
1772576901.202265,Landmark_5,1144,380,
1772576901.202265,Index PIP,1087,299,175.33
1772576901.202265,Index DIP,1057,248,178.70
1772576901.202265,Landmark_8,1033,205,
1772576901.202265,Landmark_9,1188,355,
1772576901.202265,Middle PIP,1141,267,176.04
1772576901.202265,Middle DIP,1115,209,179.21
1772576901.202265,Landmark_12,1096,165,
1772576901.202265,Landmark_13,1240,351,
1772576901.202265,Ring PIP,1207,276,179.05
1772576901.202265,Ring DIP,1184,226,179.93
1772576901.202265,Landmark_16,1166,187,
1772576901.202265,Landmark_17,1301,359,
1772576901.202265,Pinky PIP,1295,300,173.47
1772576901.202265,Pinky DIP,1288,268,176.75
1772576901.202265,Landmark_20,1284,243,
1772576901.281276,Landmark_0,1298,574,
1772576901.281276,Landmark_1,1229,541,
1772576901.281276,Thumb MCP,1186,468,118.92
1772576901.281276,Thumb IP,1225,402,137.19
1772576901.281276,Landmark_4,1282,385,
1772576901.281276,Landmark_5,1140,383,
1772576901.281276,Index PIP,1084,304,175.63
1772576901.281276,Index DIP,1054,254,178.78
1772576901.281276,Landmark_8,1030,212,
1772576901.281276,Landmark_9,1184,357,
1772576901.281276,Middle PIP,1137,269,176.04
1772576901.281276,Middle DIP,1111,211,177.66
1772576901.281276,Landmark_12,1093,166,
1772576901.281276,Landmark_13,1236,354,
1772576901.281276,Ring PIP,1204,280,178.68
1772576901.281276,Ring DIP,1181,230,179.00
1772576901.281276,Landmark_16,1163,189,
1772576901.281276,Landmark_17,1296,361,
1772576901.281276,Pinky PIP,1290,302,173.83
1772576901.281276,Pinky DIP,1283,269,178.48
1772576901.281276,Landmark_20,1277,244,
1772576901.366661,Landmark_0,1295,578,
1772576901.366661,Landmark_1,1227,547,
1772576901.366661,Thumb MCP,1181,474,118.94
1772576901.366661,Thumb IP,1219,405,137.28
1772576901.366661,Landmark_4,1276,386,
1772576901.366661,Landmark_5,1137,388,
1772576901.366661,Index PIP,1081,309,176.77
1772576901.366661,Index DIP,1049,258,178.66
1772576901.366661,Landmark_8,1024,216,
1772576901.366661,Landmark_9,1181,362,
1772576901.366661,Middle PIP,1134,273,176.75
1772576901.366661,Middle DIP,1107,214,177.85
1772576901.366661,Landmark_12,1088,168,
1772576901.366661,Landmark_13,1235,358,
1772576901.366661,Ring PIP,1203,281,178.71
1772576901.366661,Ring DIP,1180,229,179.00
1772576901.366661,Landmark_16,1161,188,
1772576901.366661,Landmark_17,1293,366,
1772576901.366661,Pinky PIP,1290,305,172.81
1772576901.366661,Pinky DIP,1284,271,178.42
1772576901.366661,Landmark_20,1280,244,
1772576901.438849,Landmark_0,1294,581,
1772576901.438849,Landmark_1,1225,550,
1772576901.438849,Thumb MCP,1179,477,119.92
1772576901.438849,Thumb IP,1216,407,138.08
1772576901.438849,Landmark_4,1273,386,
1772576901.438849,Landmark_5,1135,391,
1772576901.438849,Index PIP,1079,312,175.96
1772576901.438849,Index DIP,1048,261,178.45
1772576901.438849,Landmark_8,1024,219,
1772576901.438849,Landmark_9,1179,364,
1772576901.438849,Middle PIP,1133,274,176.71
1772576901.438849,Middle DIP,1107,215,179.27
1772576901.438849,Landmark_12,1087,168,
1772576901.438849,Landmark_13,1233,360,
1772576901.438849,Ring PIP,1200,282,179.60
1772576901.438849,Ring DIP,1178,231,179.38
1772576901.438849,Landmark_16,1160,188,
1772576901.438849,Landmark_17,1292,368,
1772576901.438849,Pinky PIP,1285,308,175.02
1772576901.438849,Pinky DIP,1278,274,176.79
1772576901.438849,Landmark_20,1274,247,
1772576901.525006,Landmark_0,1295,584,
1772576901.525006,Landmark_1,1225,550,
1772576901.525006,Thumb MCP,1181,478,121.69
1772576901.525006,Thumb IP,1218,405,140.45
1772576901.525006,Landmark_4,1273,381,
1772576901.525006,Landmark_5,1136,393,
1772576901.525006,Index PIP,1082,314,176.11
1772576901.525006,Index DIP,1052,263,178.59
1772576901.525006,Landmark_8,1027,218,
1772576901.525006,Landmark_9,1182,363,
1772576901.525006,Middle PIP,1142,272,178.41
1772576901.525006,Middle DIP,1118,213,178.30
1772576901.525006,Landmark_12,1099,162,
1772576901.525006,Landmark_13,1235,355,
1772576901.525006,Ring PIP,1204,274,178.40
1772576901.525006,Ring DIP,1182,221,179.65
1772576901.525006,Landmark_16,1163,176,
1772576901.525006,Landmark_17,1293,361,
1772576901.525006,Pinky PIP,1283,297,176.79
1772576901.525006,Pinky DIP,1274,255,176.88
1772576901.525006,Landmark_20,1268,217,
1772576901.600371,Landmark_0,1279,596,
1772576901.600371,Landmark_1,1199,549,
1772576901.600371,Thumb MCP,1160,471,124.66
1772576901.600371,Thumb IP,1199,400,144.94
1772576901.600371,Landmark_4,1256,372,
1772576901.600371,Landmark_5,1150,385,
1772576901.600371,Index PIP,1109,305,178.98
1772576901.600371,Index DIP,1084,254,176.78
1772576901.600371,Landmark_8,1065,209,
1772576901.600371,Landmark_9,1200,365,
1772576901.600371,Middle PIP,1175,268,178.26
1772576901.600371,Middle DIP,1157,206,178.88
1772576901.600371,Landmark_12,1143,154,
1772576901.600371,Landmark_13,1255,366,
1772576901.600371,Ring PIP,1238,267,176.14
